"Geno","Location","TRS_kg_per_Mg","CYMg_per_ha","Population","Dia","Brix","Fiber","SW_kg","Sucrose..","Moisture","Pol..Reading","Purity"
"HO04-847","Heavy",115.709341844831,71.320836853837,66663.3900007469,23.8730820292996,19.6923285357204,11.2827843790989,1.01298050758281,16.688419123133,71.2038663098303,71.1950646234019,82.278428102725
"HO04-847","Light",122.674363058017,72.7013957930345,89710.6033840665,23.806420290496,20.3552159328915,12.1358881772396,0.82796036769003,17.2283910022672,70.1842066505779,74.4834995767051,83.5792679259927
"HO04-9076","Heavy",82.8456221197756,74.7601937462655,164481.812881647,15.8406982488743,16.5354746088807,23.6773519490735,0.47596081515001,12.6852424792933,64.2011828257029,53.5829109581992,74.8342154204781
"HO04-9076","Light",91.245620279104,90.3091301588773,174464.444746069,16.0743465302654,16.5944265059158,23.7583088628713,0.528429345635033,13.2141792960987,64.3780178041875,56.1191263270848,78.5141342920051
"HO05-961","Heavy",105.708668994866,64.5088859400804,80199.5018172335,22.496235539858,18.4712724751889,12.2443519378829,0.845863646838237,15.358931536633,71.3183406317047,65.8589626889331,81.4720992556342
"HO05-961","Light",121.068529138168,54.2962443184159,73549.9428290101,20.7653356789562,19.8376298330243,12.1699726998028,0.77173683947558,16.9305425431768,70.4679182620077,73.0313791683917,84.2242577612319
"HO06-523","Heavy",122.870044438764,88.7201414077371,99229.5893870992,22.3388743302802,19.7158459475208,13.3994866225114,0.922552602931596,17.3576326488753,69.1892612879861,73.8977036021191,85.3033090690416
"HO06-523","Light",130.10360219975,69.5540167756442,83747.8631832497,20.9352268660498,20.4071854333188,14.0114048928611,0.875527605953867,17.9335602144206,68.3411855929157,77.5514683827246,86.8474905588872
"HO06-530","Heavy",107.800727499127,78.829024931233,102382.775324515,23.6283097416295,18.9204907583788,11.9072847267396,0.785516704229887,15.7202570699675,71.3061346328601,66.9135532320831,80.7242859835965
"HO06-530","Light",108.737319660452,54.0421800851728,73532.9809214687,22.044557177054,19.0668095198147,12.7054769024726,0.77847127542478,15.5563804929133,70.7148752372058,66.8278453776182,80.6126598163595
"HO06-563","Heavy",122.396633467402,86.0166036129981,95111.428642243,21.4419598927329,19.9119505417426,13.9405654554435,0.932174633323937,17.3454248137279,68.5708904603472,74.4398915334087,84.9713550712515
"HO06-563","Light",127.357162120207,83.1551121222291,88722.3230298469,23.3380964999885,20.3288802129525,14.1270436825296,0.925193549063589,17.6581062169419,68.3878318837767,76.3443988734291,85.7164715207864
"HO07-3045-11","Light",80.0004258158506,34.0161566924727,107984.742452749,14.0505598751115,15.4673083547516,21.2024932221254,0.322395412401133,11.8346046757295,67.1648440745325,50.0242878940042,75.1751360742613
"HO07-613","Heavy",122.670442110907,71.4241597064222,82630.3031941221,22.7712570329187,19.8490160574886,12.2763658316066,0.809500033969746,17.3395472151027,69.5756948639072,74.9240102357744,85.5693406242193
"HO07-613","Light",123.292621058978,68.8802833317419,81691.1004578235,23.3026707198089,19.6849045802163,12.2035378666119,0.87651972908278,17.0922574172431,70.2817621885834,73.673141140931,85.6756346190897
"HO07-617","Heavy",112.689445458673,89.4761740925497,124309.358941987,20.1614129323697,19.1079174336791,11.9893199691165,0.738338962556103,16.2311728107899,70.9758736789434,68.8298025776712,82.3482403693763
"HO07-617","Light",127.348150553689,54.6937942626945,81221.2468439291,21.776510151935,20.5661872532423,12.3131026401983,0.720789596457482,17.7244426778941,69.6131923906582,76.6962426297914,85.1598946622832
"HO07-9017","Heavy",75.30132406799,66.083828298025,185303.770928956,17.0485961016117,16.5225813728323,23.6654646018212,0.377793704460908,12.0036118710908,64.6869457627906,50.5699518879698,70.6129510282649
"HO07-9017","Light",67.7007741445895,77.4919416795761,191447.817713897,17.4653343039746,14.9090495840501,24.0214758262895,0.414773762266363,10.5331182089631,65.7464083726666,44.4349980821408,68.9303960973127
"HO07-9027","Heavy",63.276596699858,46.9183292785281,135393.273105789,16.6625700254873,16.1196313560228,25.6726353553047,0.464262705385681,10.7548142011951,63.1209162445947,45.5930025334211,64.610047221638
"HO07-9027","Light",83.2018212326992,74.3250488771461,146276.770048237,16.1862768931934,16.5157922428628,24.0654440436362,0.495202175493692,12.4422343633065,64.3313612654181,52.858545646392,73.9748987560097
"HO08-709","Heavy",119.320827052045,76.388153549187,114362.395232916,19.9021576096658,19.916936500653,13.8369777312047,0.697095442417279,17.0982473511099,69.0200932755229,72.4601184993635,82.9642463671737
"HO08-709","Light",119.437215254017,51.9655468691772,74773.1300007715,20.5729639646808,19.6740116754375,13.6161463592405,0.74226192534045,16.7282251005167,69.5018329604552,72.0808970919149,83.9984053232336
"HO08-711","Heavy",111.013526604753,56.7045056001607,86394.6569150436,22.8189104057843,18.7674269636424,10.7666753707127,0.652316420969107,15.9606168570249,72.2380404791929,68.1774150970305,82.8000554826944
"HO08-711","Light",113.388572157761,39.7421768213147,66465.0379964211,22.1404784081204,18.8547143756869,11.059350050369,0.637920789489671,15.929018085165,72.1074420042423,68.3931781922201,83.2577552857575
"HO08-717","Heavy",116.059937101852,36.2610970899792,51711.3444352702,18.4417387859373,18.5871624458779,13.1512618562039,0.609817703977287,16.3625266039266,70.4552651548593,69.8140712862437,85.6598695352225
"HO08-717","Light",120.438932425214,57.9714867949907,91262.8848121681,20.2211204005513,19.1535168610066,12.3273209022951,0.647960208249374,16.6719738845444,70.9374323907309,71.654211694376,85.9612491771849
"HO08-9003","Heavy",96.2192675581638,66.195822415363,135468.58865179,15.9698976617992,17.2283611721735,19.0077990639632,0.49314994113566,14.1597700194476,67.2228648509952,59.2149726484956,79.391447293144
"HO08-9003","Light",86.6660656596283,96.0431798199262,201619.884826754,15.5211443929515,15.9514959437523,19.6104720929703,0.499653176108323,12.5989880132212,67.9260492118105,53.3619848261024,77.8637039499683
"HO09-822","Heavy",125.975032873244,120.081428605209,133908.539089964,23.1215008596491,19.8506251423931,14.1491196286207,0.942683269166197,17.6644030001509,68.7412675880949,75.8243811192632,86.7358323044799
"HO09-822","Light",116.096592100897,50.126831971949,67066.5734047122,21.1077165218754,19.026032238071,14.0160622439591,0.718553648114055,16.2314883059273,69.8293519807361,69.7732354383206,83.932622061955
"HO09-824","Heavy",133.950143342197,109.160776003924,143634.058871197,20.577947509584,20.3852199908476,14.0154147146302,0.679028682779795,18.5743742945671,67.9000489433627,79.5407889174171,88.5683188291297
"HO09-824","Light",130.24539999949,56.3739618379316,83265.9079592711,20.392997777683,19.9996915129372,14.9385609830272,0.733719406965874,17.8294019211718,68.0569742744583,76.9536004108292,88.0131524049216
"HO09-825","Heavy",121.367270563703,75.206449995956,121124.698131694,21.0032595343033,19.5380257355999,11.5557645853523,0.621929282110108,17.1695578024848,70.7383308862728,73.0550754376419,85.0246008784623
"HO09-825","Light",127.816688447504,68.4816366609935,113971.089611086,20.3967739255638,20.1721732355299,12.7606437892798,0.688641053859051,17.6529168254385,69.5312859504759,76.233045428472,86.5610837303843
"HO09-827","Heavy",109.486235646543,50.6570260247928,87250.0599209446,20.3356173294442,18.6360566937999,12.0403472137705,0.583371780968505,15.7920924811297,71.4672459249857,67.0714029786938,82.200966013917
"HO09-827","Light",118.728450763341,62.3821146619005,116792.555564067,20.2267814505432,19.1747334755852,11.606357713134,0.586380508202075,16.5177741736144,71.5634475843691,70.9911271553261,85.1411622065622
"HO09-831","Heavy",127.210676216805,55.4775761721309,60759.1027544958,23.9584460377889,20.7411952854593,12.6187077743747,0.898901361732963,18.0373477025216,69.1053935937311,77.7549453849437,84.8086233116095
"HO09-831","Light",124.108845845592,57.3965673764719,63114.3256495546,23.6308446849003,20.051816417331,12.7301507045578,0.928487252833991,17.2747234788755,69.8578026057424,74.5723427794216,85.0865901199419
"HO09-840","Heavy",114.70092381503,53.6290537751382,85606.1318727847,20.792731986593,19.3413690363719,13.6164960982732,0.617593699523918,16.4892667023042,69.5792090089065,70.0903553949736,82.6565749813198
"HO09-840","Light",113.471900244449,65.1725243385788,129080.327467397,18.0100620045926,18.8688543009718,15.2289824703116,0.522353019721406,15.9404011994708,68.6922350257287,68.4160352120803,83.5213594896322
"HO09-841","Heavy",116.659798652903,61.6628468763358,88098.7175014816,22.9361087734618,19.564884943242,12.8449307366769,0.700456543651911,16.7169238317741,69.8395848097893,71.6267446826655,83.2762358855512
"HO09-841","Light",122.899106819883,60.3199492187055,87507.9832111769,21.3678493035478,19.9922815715232,12.8915074822665,0.653977361953014,17.1429353405904,69.731677584985,73.9773024192403,84.6702279851537
"HO09-9151","Heavy",101.171717105208,43.3073148383107,215223.331403978,12.49311347254,17.7411047289107,16.7274456267816,0.204896115655839,14.7517152843668,68.1850197085499,62.4276537838182,80.8380940415528
"HO09-9151","Light",94.2380308204177,23.2865969172911,95413.3109264805,12.4558588539444,16.7940179503109,16.6990066556106,0.240486849859282,13.5512474545047,69.4126477536092,57.6253073367435,79.5044703267361
"HO10-199","Heavy",118.331286126084,109.307470146233,114189.22449209,22.4938699546007,19.7085234741089,13.7166108871201,0.939346080764886,16.9149582846968,68.9735779093535,72.5198256627393,83.6603529750504
"HO10-199","Light",122.154449299011,65.9935901551885,85441.1323939908,21.8334592584387,19.7752810317694,13.4439983748619,0.834239114219726,17.0119060834503,69.480005027934,73.3315525976358,84.9559651772786
"HO10-919","Light",124.133316093418,56.1073973457358,69862.4924527494,23.5005598751115,20.1418519764151,13.5069718985937,0.916680165776479,17.3072438148757,69.0281699109269,74.7097335318028,85.0749198768472
"HO10-9235","Heavy",97.4034370474719,52.5230975703005,162312.81038418,13.3099640494196,17.9809874324371,22.008774856088,0.290883586908213,14.4605360365719,64.4215389034239,61.390193022737,78.1071978802261
"HO10-9235","Light",105.345036608803,73.6039899756832,193160.440341816,16.0677325990355,18.1559489640135,19.93735389546,0.410293608988281,14.9792731318794,66.0177140175217,64.0778928908521,81.3830941949762
"HO10-9246","Heavy",91.4954867888118,112.564382852471,166988.63687131,18.7296073250223,16.3193938118675,18.0495523446864,0.71665268218711,13.4518161780934,68.6193948347636,56.2429453697873,79.7582213107584
"HO10-9246","Light",95.3057217993579,107.488232195782,155634.93670054,18.3026170548858,16.4546467971703,18.4288882132694,0.739582401736107,13.5489533891535,68.4053421681312,57.4871903516314,81.302646403074
"HO10-9406","Light",96.5752628428392,126.362107327248,152834.242452749,19.3755598751115,16.3729424878666,18.7504353438729,0.881007015844187,13.6432397122839,68.1700291007997,57.8981024735713,82.0324847951282
"HO11-515","Heavy",132.932723753069,77.7372766290507,99084.7888650807,20.3234813547944,20.901628432653,13.4555448626481,0.810885223932911,18.6294772149059,68.0861361189976,80.0352949195135,86.6341081771058
"HO11-515","Light",131.276974306024,67.0132155933112,86088.8259297182,22.1731571679533,20.7114838618834,13.0447791356252,0.813551891129886,18.1315438608528,68.8291856472351,78.5290243031491,86.5005738024853
"HO11-519","Heavy",121.428091387992,94.633822842072,113934.335946803,21.1798656782258,19.8633559640609,12.3126096082699,0.867464427318786,17.2568632197538,69.9178002653909,73.7423640474446,84.4241270775378
"HO11-519","Light",126.204971168806,82.7471462775063,107809.649099545,20.7632204291527,20.2831583552367,13.0029674310704,0.830382740038747,17.5351772310945,69.4094989552482,75.7788560603383,85.3911703578992
"HO11-528","Heavy",124.041266518997,43.172748752012,56009.2670076338,24.2736128386486,20.2606339196269,12.864778760572,0.723294259614357,17.6169034258936,69.1730424529034,75.353010893515,84.4735032210001
"HO11-528","Light",118.975120607944,41.1035434105143,54886.4455070235,23.684922794709,19.6678149016617,12.5090089989606,0.761119965519418,16.6840248816129,70.2259108198403,71.886722633013,83.8067956128654
"HO11-532","Heavy",122.910963626271,82.7698907373355,94576.6192013879,23.0400932987201,20.0747961957374,13.4831047715581,0.893272395081396,17.4599957507395,68.9018824691375,74.7669117278703,84.5611764544432
"HO11-532","Light",130.417424832961,62.1888022972088,89664.7953194598,20.4724176635257,20.6827416494607,13.76713605895,0.741283365699998,18.0420251122537,68.2833228590342,78.1275693904994,86.1808842677043
"HO11-573","Heavy",135.164724498232,66.1852907970055,92138.0081388615,22.6595289997333,21.9113130983428,13.070794404273,0.691992382279092,19.1331331484755,67.8261763608242,82.6258671409529,84.9165348021725
"HO11-573","Light",137.795637662925,57.5301366601478,77138.2550605794,21.7089409531348,21.7412590519772,12.9844422744808,0.772506155893033,19.0370787453593,68.1379061453337,82.8710718490576,86.5444058199822
"HO12-615","Heavy",123.795101312465,90.5592127762656,146169.801609063,21.2122748729102,19.8371653740387,13.1737094613273,0.598638039676127,17.4684428663288,69.1376379964584,74.9619429545398,86.0417374055178
"HO12-615","Light",129.957238878173,67.6167253632817,115407.678435669,19.3419046687818,20.3994028928024,13.6665772560915,0.625166128075086,17.9182664945699,68.5231394763237,77.4878361898064,86.7579887781539
"HO12-629","Heavy",116.54479158094,39.9358532825181,62622.9439530773,22.7556086279814,19.7475426792467,12.6590402363273,0.670801259954001,16.7569838941321,69.8151387222101,71.9207481241532,82.7319421402034
"HO12-629","Light",120.836757272347,78.8653658603368,100509.143548856,23.6772545323537,19.660112746794,12.9750053740099,0.839218804886978,16.8551508569279,69.830730277456,72.6543332820797,84.5296625731269
"HO12-630","Heavy",116.72734806404,79.8055914593448,80340.0210500945,23.4172309028165,19.7268045396036,11.9490877150222,1.00007400625957,16.7370511809624,70.2683714034912,72.6020710769897,83.3019964302026
"HO12-630","Light",120.600428109605,63.1714285297162,69904.6299776901,22.8614307644619,19.8731902458694,13.9477673509068,0.910287586322284,16.8985643369282,68.9872670591238,73.0312410183785,83.2791662061115
"HO14-9273","Heavy",112.240221746946,111.379780365869,101102.843082357,22.5977484357267,19.1127405677615,17.6359178642042,1.07396050283265,16.1789686853855,66.3989967957189,69.1794393309151,82.3074141370584
"HO14-9273","Light",118.509277068997,90.2603248607221,113097.241546318,20.9065948521787,19.4594086245539,16.4831525615685,0.858059729487177,16.5804076984387,67.3247438334873,71.3688704098524,84.1385764914563
"HO15-9360","Heavy",120.227238585661,82.3106866495722,135586.716108767,18.3878738772709,19.2115513460169,14.5180040427521,0.652301082881611,16.9528158824921,68.6086838034261,72.2996852612105,85.8201154921147
"HO15-9360","Light",123.228265592474,48.0308144307606,95041.8960812638,17.4251271001056,19.5864811971842,15.0871397585662,0.550775166168997,17.0569355159308,68.1406882751209,73.4724929791718,86.0141360881695
"HO16-9003","Heavy",105.361088155012,50.7887958165895,120830.759333351,18.1713063637916,18.2027006000294,19.4115982076851,0.437787384364726,15.2997693268644,66.2849005504318,64.5632309962012,81.3763530969874
"HO16-9003","Light",101.552443489882,79.1229639970083,195525.552420419,15.6893057027852,17.6998394954734,20.4213490071273,0.423431816904783,14.4889842975959,65.9019117591042,61.8292708136159,80.9116490713263
"HO89-889","Heavy",121.268097070881,68.1261424554876,85743.5705523801,23.6560062520227,20.324312389517,12.8276843540574,0.792336086455881,17.3702949593696,69.3493534810546,74.6044541151532,83.2164774997804
"Ho89-889","Light",137.323964373589,54.2623966342907,74347.4924527494,22.7708963769535,21.8219654018678,13.4843251317515,0.798588024335932,19.0184394826394,67.6749639659255,82.7832131723322,86.3317099579226
"HO89-889","Light",127.07268283132,69.0839736968794,91232.4980755964,19.932287767363,20.6580282076888,13.6927299412062,0.830829425907593,17.7233500606084,68.5594745318616,76.751515051252,84.6839661623935
"HO95-988","Heavy",124.714660219039,86.0624779896517,85530.3548218934,24.217259982643,19.9726191344051,12.1221665483185,1.00019083771943,17.6010506129025,69.8710659123504,75.1514945039098,85.5177171781114
"HO95-988","Light",128.235386050082,68.8640749009698,89936.0132613674,24.4090042716731,20.343007983265,12.1161120338516,0.848856491729353,17.7409151222401,69.7248867592241,76.6830243740633,86.196019316837
"HOCP00-930","Heavy",116.743018792956,51.7844230425665,86947.2492148232,20.4522880225309,19.4437324448804,13.1408905148332,0.637694413754213,16.7019332724408,69.9566156476213,71.1589474837312,83.4436084877613
"HOCP00-930","Light",120.971437597652,63.0675292568224,107151.555466424,21.5785222405714,19.7848436912002,12.8938842134978,0.637061746267952,16.9038797852825,70.0413521035372,72.8641978926642,84.4280354008484
"HOCP00-950","Heavy",130.684501407535,58.5241757582543,67243.5548751045,23.397196296899,21.3070445934598,12.0144150161456,0.806307231918755,18.5509084528385,69.1687085067962,79.5876230848396,84.4411101253223
"HOCP00-950","Light",132.279752435226,62.342637590625,81842.9480590617,22.7320903118358,21.2588482000003,12.0759419772155,0.739139327940291,18.3834623695088,69.125937327439,79.8196385462454,85.4695808902214
"HOCP01-517","Heavy",128.971151571097,64.5782377429091,63225.9016692328,24.8200346188042,20.3902791864456,11.515602247715,1.12276966180188,18.1229081390235,70.0524594152677,77.3930223307057,86.1755810822024
"HoCP01-517","Light",132.994270023589,65.3500085265708,70759.9924527494,23.0375630444535,20.9039989418679,11.8974314817515,0.991364781585933,18.3490768276394,69.6698446459254,79.4968095148323,86.9584009754227
"HOCP01-517","Light",127.821287272513,70.5697710353728,79477.1574047872,22.9733758611893,20.4450548325397,11.4423861080963,0.951933714830999,17.7308765995497,70.3629965170783,76.6875084364164,85.6534401844825
"HOCP01-523","Heavy",122.54820220125,142.816027731453,177434.943067278,20.3637761036751,20.1256755956631,14.4324435986243,0.865822876015413,17.4411845696106,68.2860485041609,74.6093057607538,84.2133385217259
"HOCP01-523","Light",126.626674256784,88.8140730581137,110050.897440283,20.8706725810982,20.5115043551369,13.1053809781182,0.867505511156824,17.6408052703126,69.1594083829704,76.3125683793872,84.9624529124095
"HOCP02-610","Heavy",114.603526570098,90.3452758960031,114361.338322252,21.0012628686155,19.2810667451222,13.476471893014,0.855319744776099,16.4517000919424,69.6574607231913,70.1044175636633,82.945186777246
"HOCP02-610","Light",120.8628501601,95.1187595068924,106535.530549027,21.6674147045908,19.6238399494968,13.2488610144253,0.954167453426648,16.8470249005008,69.7517375024651,72.5679621137715,84.8229261823385
"HOCP02-618","Heavy",123.253055557078,59.6259034969995,102230.019600818,20.0153531413994,19.385370130878,13.2278740655375,0.591944539482654,17.2833191432386,69.6831570056687,73.754554994229,86.7107990011045
"HOCP02-618","Light",124.016054955879,41.9792805063352,71612.7005955836,19.6930266927655,19.5705391897755,12.4858795238846,0.571751231979452,17.1275821913603,70.2746308793498,73.7525904699116,86.4886328766883
"HOCP02-623","Heavy",132.185326194747,123.109057646355,166333.187736444,19.3540106397891,19.9808031693518,14.6579336088344,0.808915176051476,18.3165698610385,68.0286447092044,77.3217653428239,88.3713606208243
"HOCP02-623","Light",127.635105634424,38.6303017277133,66826.4546358899,19.6000086999578,20.1681337447354,13.7985984948501,0.5935184737985,17.6349556226831,68.6842145581029,76.1629082199919,86.4002090777786
"HOCP04-838","Heavy",130.644681844344,67.0383428917119,98056.1982610796,21.1864225898394,21.1695773542355,13.5623063764475,0.709559081393515,18.4884800897807,67.7790944831129,79.8637637046645,85.1550950270498
"HOCP04-838","Light",129.178217785894,76.7633274649993,114724.989651928,20.6517935211541,20.6450625477609,13.6966784198482,0.684606797650211,17.9180298407863,68.3256215760386,77.5709820188679,85.7377607591542
"HOCP04-852","Heavy",99.0969929273958,71.3369777833147,69712.0181006211,24.7900386605316,17.8008507024642,11.4339710596102,1.06831258198476,14.5888627163252,72.6176603226009,61.5204298997204,79.3922967466113
"HOCP04-852","Light",103.367085851101,56.9999813761506,56337.2339489169,25.3567285574257,18.0494076468988,11.7753278957773,1.05990113557449,14.761794054004,72.4161706782207,63.1116180350735,80.7509656221714
"HOCP05-918","Heavy",124.60226031714,59.8943587176065,88390.4565525644,23.8768515218053,20.1118928373179,12.2951496919225,0.679410971702626,17.6302095670093,69.8504740922064,75.4261530337994,85.1645457704311
"HoCP05-918","Light",130.350837348589,36.7229501850656,61789.7424527494,22.4958963769535,20.7308887443679,12.2322308642515,0.564231966502598,18.0529393101394,69.7192220859254,78.1519723273323,86.2699251379226
"HOCP05-918","Light",127.663575137052,71.4643290821199,93425.5493902412,23.566283733536,20.3757429280523,12.1896905811678,0.784841833242042,17.6969243741784,69.9291689760376,76.5125491553176,85.7822706345878
"HOCP09-803","Heavy",134.433712678689,63.8596472112439,112722.088770791,19.7163158126706,21.6787229798091,14.1393346676035,0.51782177173479,18.9843027670495,67.113516711973,82.0223846860072,85.2736666047199
"HOCP09-803","Light",134.475571752814,32.1353803349162,66146.3006131369,19.2970922059487,21.5361698485604,12.5300797602655,0.512658836287284,18.6710605874731,68.5573445329712,81.1853887937644,85.8433844946443
"HOCP09-810","Heavy",123.15367515098,64.086850540476,95653.4945767222,19.7462002249957,20.1841537018422,12.9168262778758,0.647168969698485,17.5101522251227,69.2438805308705,74.8586681657758,84.2959694562793
"HOCP09-810","Light",120.24925937726,50.663223699608,66031.3745301538,21.3758898426679,19.5654366294501,12.4174741687939,0.767905967364644,16.7749743534473,70.4605326113945,72.2203799229746,84.8731638695322
"HOCP09-814","Heavy",125.095926611744,105.781678245427,90344.0112027489,23.1065187131442,19.9102238659445,11.5852419992323,1.18051177771689,17.6150597252857,70.1204728947516,75.1563516785945,85.9283813141955
"HOCP09-814","Light",128.21075455859,65.3466107428405,67813.4373993544,23.8813824517113,20.1838257326027,11.4048618778303,1.04279238857461,17.6938117738882,70.4144773141254,76.4194144352037,86.6249427527497
"HOCP10-917","Heavy",124.868724359282,85.7807049833634,93602.7956271019,22.8756932796932,19.9321626005642,12.0228234299395,0.822389324032078,17.6068468742345,69.950873136786,75.0855302165671,85.6837533252239
"HoCP10-917","Light",142.106938673589,70.7199893716698,102602.492452749,21.5792297094535,21.6149799268679,11.9799605467515,0.711649486752599,19.4031315026394,68.8822118934254,84.3635163623323,88.9351988879225
"HOCP10-917","Light",130.783400327568,96.0897829430578,122707.026471638,21.6650486106693,20.911783353363,12.24192101199,0.829477899478437,18.1428483094577,69.3245361412114,78.6466135370997,85.6967816748153
"HOCP11-536","Heavy",127.806060701226,44.7568259024139,81104.8922017718,20.8392196128831,19.938768270155,13.5360900270575,0.583829244219471,17.8933758002967,69.1321947836147,76.018800331757,86.8207877789957
"HOCP11-536","Light",130.612415281765,59.9836028326485,98129.6044751033,19.99200236962,20.5572465229471,13.6058637808466,0.626675321829633,18.0243563071602,68.6424901912202,77.9904146584989,86.6692827570093
"HOCP12-640","Heavy",118.247191542402,71.089107175537,87210.9777610932,24.4591721292657,19.9139951260744,12.551246021254,0.835839884128385,16.9745791524469,69.5844449522473,72.6590058669581,82.9143133357452
"HOCP12-640","Light",126.873555656132,62.0769554561675,86463.1829543612,22.6379078366912,20.5236233981799,12.1671714216559,0.728462112016176,17.667349225011,69.6150816907474,76.4314844714121,85.0613499286262
"HOCP12-667","Heavy",132.939905229344,59.4392203546832,75849.904809375,25.6205607057746,20.7157585008373,12.7645076128916,0.83809142037672,18.580522827347,68.7134222509143,79.5783919958514,87.1064873801976
"HOCP12-667","Light",130.796223780368,63.0386042807213,80477.1176388031,22.1115409464832,20.5274132543364,13.2979852517196,0.819714419853916,18.0330819129514,68.7737775154034,78.0253561378981,86.8324380654089
"HOCP13-723","Heavy",122.135356366992,46.1514398916388,76347.5600557709,23.1276483069763,19.7370194107087,11.3496679558908,0.607612029480668,17.288718468677,70.6468123373524,73.8223788945137,85.1672685569643
