"Geno","TRS_kg_per_Mg","CYMg_per_ha","Population","Dia","Brix","Fiber","SW_kg","Sucrose..","Moisture","Pol..Reading","Purity"
"HOCP13-755",131.183226563697,52.7230238726236,94053.2618591891,20.9624999999998,20.6693693687806,12.0864780480905,0.553156097472484,18.2037463326381,69.6272266765634,78.8466852918781,86.5714839900422
"HOCP82-089",129.134912117533,75.1452409068711,101648.635909675,22.4091758261269,20.8345730737491,13.0809798943312,0.784993912384949,18.0651061244192,68.5370719413524,78.2945560519457,85.4023499865221
"HOCP85-845",113.161730420577,70.2755846512507,77085.3630945546,23.8833333337498,19.3308775345446,14.1932058511754,0.877713660661537,16.1381613336897,69.500617231313,69.4435780641463,82.13443944498
"HOCP89-846",116.32730884226,34.4721941996995,42962.4706316074,22.8208333337498,19.2444746645421,12.4505339482096,0.823680688236009,16.4070151809565,70.4044721636402,70.5754055435504,83.6850128128766
"HOCP91-552",121.329564623198,80.3489934313125,112684.928969954,21.2583333337498,20.118650707364,14.233319633296,0.738109029645902,17.1290975462203,68.4550814159173,73.9913558694412,83.6901086074539
"HOCP92-618",128.627906976439,62.9075667419244,80187.3124768718,20.4416666662498,21.1909298388613,14.3720439891986,0.781001989567798,18.1177239388592,67.5401725038016,78.6876913885443,84.0819011492029
"HOCP92-624",117.024808089691,51.3928441786032,60323.15990037,23.3374999999998,19.8788238648095,13.5551594555828,0.868011949393363,16.6602249379544,69.1290150167246,71.9083201107347,82.2258434493334
"HOCP92-648",120.592895967499,61.516569380891,80168.8652949933,23.5208333337498,20.0337650018576,12.4644218494682,0.76271392034936,17.0323827928981,69.8878014743396,73.5415799727035,83.5836612046846
"HOCP95-951",124.108225179267,59.2499178977114,97772.2543801451,17.0499999987498,20.4174297759321,16.5083408375718,0.615245541409675,17.4726997112277,66.6395654203043,75.5880683826846,84.0941316572502
"HOCP96-540",124.416253506838,71.7931050311772,89232.1282075804,21.5999999999998,20.0331681176265,12.6501642721892,0.810997371075078,17.3919053974644,69.6835839737365,75.1087846315516,85.249381759297
"HOCP96-561",126.111985706094,68.8574670668356,91530.8968430922,21.3333333337498,20.030319619383,12.6678957417033,0.75992083330777,17.5480955731442,69.7000306347171,75.7758626210201,86.0867839581062
"HOCP97-609",126.078732266546,62.6395163647484,76094.589314881,22.1466679991075,20.6375943666081,13.3111182834453,0.764960914701226,17.721479121789,68.6852264127861,76.746174993361,84.5031319265953
"HOL08-723",115.862808810056,50.8284239445016,77141.4608074342,19.5333333324998,19.2851498842933,12.440655360261,0.645014305482891,16.3791477149553,70.3918339256286,70.5384937274021,82.9043349797637
"IN8468",110.699206594487,84.5545194092254,110293.250134206,20.7041666674998,19.5168409400662,14.2394702010618,0.729175276365101,15.9642608938299,69.0268686818059,68.776788732275,80.3637946602892
"IS76184",66.0244796094092,52.3679869209232,127036.996177648,16.405075084465,14.6060345168948,22.5118612385154,0.380325357258999,10.3847889914028,66.9679378051159,43.733542535377,69.7375094805176
"K7-730",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KALARI",73.2765653709988,59.5908864703506,154432.387742372,15.2708333324998,15.9037415198254,26.6029489438219,0.372031962266206,11.4384440238943,63.2184992010925,48.4560619297453,70.5030028120863
"KALIMPONG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KERAH 73",70.0704734348149,33.8720669709804,145155.701586708,13.8906132790969,15.4149516532119,18.8971240743312,0.214039483043117,10.9955386833291,69.4712403455871,46.8539634835903,65.8343135852184
"KETARI",76.7765646194871,32.3982356026702,74438.2728878312,17.8952088931215,16.0957887959319,13.0255968784075,0.426295558358259,11.8175154135422,73.061260103686,50.0707600417118,72.4101877312243
"KHAQZI",73.0410147005754,26.4788784696799,73844.9515867083,15.2479986705819,15.2176229130328,15.9525380176646,0.311047726241207,11.213836971299,71.376007500332,47.3689556274718,71.9779549131171
"KT 730",105.751965167242,23.3280465215956,42451.0568123862,18.6498285087336,18.8845550830328,14.1282597609979,0.51563956523959,15.321358035299,70.0724552536653,65.9078350208051,79.1913306531171
"L01-283",123.958856232522,88.5662603460916,127597.453473081,20.6583333324998,20.5342308345649,12.976338137513,0.688120651552086,17.4910233251381,69.1379943677775,75.7136252426046,83.8667165438262
"L01-299",122.425424068271,64.5787931433258,95380.4420272318,19.8624999999998,19.875566653547,13.394147624643,0.668181235097523,17.1617520051505,69.2504212155246,74.0645206827573,84.7517585663376
"L01-315",119.095710688921,40.3778594526834,92278.4344034971,17.4083333324998,19.4218471703632,13.6231752962469,0.451078564935359,16.717877436418,69.6969170771627,71.9843424129731,84.4803729455667
"L05-448",123.805193434304,77.3536834723847,103247.5963701,22.0916666674998,20.1446022722386,13.3593239739607,0.793947988728401,17.365928273154,69.0727419893228,75.02943629458,84.590684229479
"L05-457",131.178378176627,64.2811502068154,92465.1056155107,18.7249999999998,20.592598397967,13.4832300297237,0.690493039468479,18.177913596133,68.5700289533925,78.7102249354224,86.8887672330106
"L05-466",124.060680671062,58.162164371723,91680.3592826873,19.9958333324998,19.9577391932408,15.588403074052,0.602483835393576,17.3331379191965,67.8233085320847,74.7983909696263,85.5594435307993
"L06-001",129.911919989412,61.2207737590295,75982.519338233,22.6249999999998,20.8614341521334,11.8492297179221,0.797618202262735,18.142572817269,69.4327970553525,78.65273714254,85.5953274242775
"L06-038",118.934935102393,70.2911707210685,75777.2427896052,20.9416666649998,19.7299037445704,12.3684963208394,0.898946407680687,16.7930044355533,70.2092184916687,72.4295295744257,83.5277015571522
"L06-040",121.92845068263,86.3138422228389,111638.182926512,23.2791666674998,20.0647275190202,14.7621861521857,0.780147554146776,17.168155414756,68.2897602318066,74.1372111188439,84.1803507784696
"L07-057",119.919430036644,42.1497973229472,66153.5472191553,18.8416666674998,19.4958773078286,13.2621863274333,0.648061095889687,16.8157234677119,69.8372311402351,72.4150314486339,84.7882898180432
"L08-088",117.111556230318,65.9950669924906,88596.9006549595,20.8416666662498,19.7448786292993,13.5236538819532,0.753709415794005,16.6289394460762,69.4192784560983,71.7034798399089,82.7391125970345
"L08-090",129.593912837854,67.9467109179984,93941.4082786942,21.4333333324998,20.5838910335057,14.3637517024692,0.73765217768745,18.0296178463621,67.9424036733967,78.0569291496477,86.142779349408
"L08-092",127.02288663629,78.6232317461593,108797.833168132,21.3208333349998,20.5255388987159,12.9901583703272,0.72390283613236,17.777067525479,68.9752436340121,76.9517375194839,85.0200027842247
"L08-726",133.306690096886,53.2468378707779,74113.9517067143,21.2791666662498,21.0428249978728,12.317609370914,0.673175556713724,18.5104436264049,69.1604802142961,80.3172205874082,86.5569162483511
"L09-099",115.474710999907,84.614125922997,109059.322011664,21.1666666662498,19.1888164487541,13.4883546743479,0.791474787010043,16.3120352477405,69.9102471134898,70.1379356992542,83.6549770935017
"L09-105",111.103433891259,70.6058285071815,103210.273015657,19.5916666674998,18.9865100257483,13.9822964330625,0.691144684791736,15.8481228936203,69.6191950888699,68.0941383502612,81.9057687722018
"L09-107",113.844069107806,51.9701384272358,73721.6640016187,20.9333333324998,19.2179622253514,13.9263950011485,0.700273663641311,16.170335774895,69.5132711450854,69.5489114202619,82.6236793640395
"L09-108",122.583755441339,49.7492708594605,92707.8181997965,18.6499999999998,20.0628925882475,13.6272970641557,0.515702038394038,17.2262829152814,69.1919889571304,74.3902261365498,84.4929831885888
"L09-112",123.407819885659,88.705949060224,91082.1695798527,22.7333333337498,20.2065430177873,14.2973713949557,0.967541739326226,17.3449024173367,68.4118004060109,74.9535210138841,84.4861540753649
"L09-114",121.350375493516,42.350581786981,71572.7332548133,18.3749999987498,20.109891243856,13.3639445557754,0.598505680183233,17.1273351327668,68.9914909820573,73.9793029670863,83.6795514561172
"L09-117",133.903356428308,49.7105316203175,81981.1642910001,20.0791666662498,20.680367424975,11.5734329300003,0.612497883818381,18.4589049250232,69.908889531364,79.9465934454006,87.9434610717919
"L09-118",110.15098969993,26.6621195981312,41673.1265859045,21.9250000012498,19.2510678999318,12.7959173060997,0.658015674477149,15.836570154615,70.496483471962,68.127055170636,80.7651853056245
"L09-121",105.735571513634,75.252277425969,130176.462573801,16.6666666674998,18.8455307543164,15.1690189197438,0.541978075329462,15.3068492729678,69.1991959089935,65.7154262747007,79.912934735072
"L09-123",119.430506081665,68.0901120848657,87344.5362176254,21.0666666662498,19.7797241707754,13.7747208302471,0.756147389100307,16.8536151401827,69.1622232634218,72.6888805328936,83.7008066146886
"L09-129",117.393848850776,56.7238021001748,112946.73502118,17.6583333337498,19.707874041302,16.057580081902,0.509471020372524,16.6433073111705,67.5328121820167,71.7443023252539,83.0497763799269
"L10-147",119.927869784413,84.0774869931636,102593.990744104,22.5874999999998,19.6749328456588,12.2399430541309,0.8222732670693,16.8679325741457,70.2761317114515,72.700488895046,84.251666492989
"L11-168",127.512986258756,61.8477239567779,94838.2936966693,19.8249999999998,20.388288842065,13.7579642599221,0.644847096792263,17.7804276320051,68.5786069634736,76.9101100337456,85.7472686781305
"L11-172",120.672625312847,75.490354344907,83532.7708152182,22.2419418132916,19.7128217664319,13.2251699729827,0.731885393886275,16.9496252279629,69.6644487527968,73.1070580158501,84.3064459026105
"L11-183",126.866931300249,84.3062041182925,102126.601803643,22.3916666674998,20.5438782115809,12.482614803763,0.808051984858846,17.7663509986091,69.4880883272308,76.9034293930877,85.0842052976719
"L11-187",125.687273277615,57.7011966619012,82224.1604791328,21.4208333337498,20.5687314179361,14.0831042982022,0.706944139896609,17.6615719396724,68.2433415086406,76.4759422752524,84.4874070452164
"L12-201",128.941021800992,63.7255731140236,65798.297363846,23.8874999999998,20.3291321395586,12.0962027921831,0.928316683210695,17.897754733772,69.7494329841771,77.3990918229217,86.5316105855173
"L12-202",126.76370439876,74.9303635707289,78898.0247717762,23.8708333337498,20.8079741160482,13.5281723952684,0.963756205317215,17.8340235707089,68.2303886667623,77.3043971094232,84.2405740496528
"L12-218",107.022475215572,92.6816458597898,100519.160334442,20.3083333337498,18.8681060887052,14.4367937989388,0.945633337966776,15.4339585086983,69.7853508786278,66.2707363812081,80.4089933524083
"L12-227",121.048511633092,91.3364222680011,93660.9741540934,21.8624999999998,20.6041360251529,14.9882088875335,0.970712641099764,17.2422543498613,67.9344290453364,74.6583310735708,82.2970274503292
"L79-1002",76.098029707703,63.3575450982261,218044.424724015,11.6291666658748,15.3786228328777,24.0486641417815,0.284630372418523,11.5425583366915,65.2462464350372,48.748840376115,73.8843806042629
"L94-426",123.069002234346,51.775504785658,66396.1660573667,23.1958333324998,19.7877172682933,14.5694628505382,0.805517757303183,17.1958305007086,68.4528806042614,74.204887070461,85.1879439260246
"L94-428",122.163304790931,66.0467154534288,86279.4703422261,21.2999999999998,19.6208818187426,13.0346117841234,0.710734018715706,17.0621683316837,69.4691772243262,73.5914717517421,85.1646558008634
"L94-432",131.228103626618,81.4095913464856,105976.032405758,20.1374999987498,21.079300974671,13.5967775665872,0.75007098788523,18.3273973082064,68.1400588816633,79.5353862089569,85.6147980441312
"L97-128",125.798749954581,76.1042744841244,92054.1562331934,21.2208333324998,20.2840594485159,13.4130158702505,0.813808173292212,17.5878608311042,69.0079771633014,76.0380896107184,85.3657662711545
"L98-207",120.37104148948,56.6039450511012,87624.9140016188,19.2749999999998,19.8736892483489,13.8493815233088,0.632687379719038,16.9668053023345,68.8777746653981,73.1934606491585,84.0975744421763
"L98-209",121.684906625342,68.6802646948809,95940.7392671193,20.9999999999998,20.1468249936237,12.8341858239567,0.713209949699035,17.1682824048115,69.5973092872748,74.1959301832982,83.9600693473255
"L99-226",127.063214794582,92.7053733324825,79290.6543221362,23.0833333324998,20.6222343864004,13.340091627784,1.12537104072802,17.807850322789,68.7422482726063,77.1173764058225,84.8722341693834
"L99-233",126.081488241851,80.1990304402091,112927.754235454,20.7624999999998,20.3100997365779,14.5247669797457,0.741478305728848,17.6244601858836,68.052978084652,76.2045825078633,85.3058083387492
"LA PURPLE",115.287981239481,37.5021213454931,61575.0343065681,22.9374999999998,19.7130288430295,13.67499542283,0.622018930910456,16.4472399166722,69.3359091100026,70.9149348926279,82.0222458190474
"LAFITTE 1",68.5140825673149,32.8015272856121,66968.7234790529,21.1979986705819,15.4366992457119,17.0632068393312,0.353684509036347,10.8571093418291,70.9911790055871,46.2432800435903,65.0919376427184
"LAFITTE 2",51.7877667623149,28.7520552617079,145604.201586708,10.1479986705819,13.4140124782119,18.1766158793312,0.193979945470027,8.71388654382909,71.858680833087,36.5511509085903,62.7942900677184
"LAROSE",84.9865351623149,31.8768909452513,55008.2015867083,25.3091758261269,16.6768802132119,15.2739143093312,0.47994788512593,12.7493848818291,71.1688126680871,54.8728443235903,69.8397919777184
"LCP81-010",118.406197269478,88.2485072113634,84709.5212492903,24.1458333337498,19.8389218363366,13.5026310926293,1.03693627985024,16.7745351668836,69.4851984223177,72.3576971269178,83.2348736691235
"LCP81-030",127.968490513569,90.4130495288023,96408.1282075804,24.6958333337498,20.8126339995677,12.6644430671786,0.92811496501406,17.9439576256242,68.898700646673,77.7704811721199,84.8219670669172
"LCP82-089",114.508112366424,38.4053369747151,59549.4220829238,19.9123877847088,19.5729923740148,13.7338448414525,0.653236953439519,16.3348145349187,69.3023043990074,70.4074394628844,81.9241901609448
"LCP85-376",115.79437613588,62.8870230554196,82542.0287385814,20.7833333324998,19.6173186168472,13.564577823724,0.775181918435894,16.4637987641472,69.4609284966246,70.9684045169857,82.7347393209751
"LCP85-384",122.786898004282,81.1875534344217,116777.186738379,21.6708333337498,19.9816371571248,13.8847473211339,0.717446853851963,17.2242256361009,68.7097385492537,74.3578828630229,84.6717104708231
"LCP86-454",113.234555510848,77.6591348094617,98575.8688174792,22.6874999999998,18.9563417911048,13.8568809580482,0.807231999722259,16.0380437343936,69.9124504684401,68.8889826129679,83.1389940352668
"MARTH1",70.6415901353049,41.7846817733805,85513.04384136,19.2333333337498,15.4913607607917,13.7608494145348,0.485049245638576,11.0741720009403,72.9661895943145,46.8361252789631,69.5019070214905
"MATNA",79.6339515625465,6.21510606756006,30610.2353105613,13.8604565565424,15.2834491465136,20.7552296186518,0.287521939945566,11.8625749016888,67.4567722349822,50.4166909447378,73.297395306197
"MCILKRUM",83.5722282823888,19.9268358655206,48269.8594273779,17.1791666649998,16.0652228121832,13.7613398127934,0.407472838056704,12.4378161786623,72.4028326550979,52.7331375152326,75.8957385692028
"MERTHIZELL",76.0291449723479,35.0575465552092,58846.6546115175,19.5999999999998,15.7364745886223,13.4505575702587,0.549850182408856,11.6410161217772,73.0370844457405,49.2579654563282,72.476733961486
"MISC",79.2905982825063,81.8062945941067,122513.94868891,19.3509432218699,15.6797033099963,18.1685142265932,0.527738228792623,11.9214362709867,69.5562234819567,50.9428300491827,69.9220979759185
"MUNTOKJAVA",47.6139939731773,62.6986681306979,102518.607805702,19.5583333337498,12.9867192733667,15.1810063595167,0.608521480284346,8.19845150445068,74.248220449178,34.300661737832,61.3011069693118
"N27",95.824879588117,59.0519877289635,75833.2486572205,23.5541666662498,17.7693369297797,12.5751485542459,0.810678589599189,14.0732785883069,71.956637375373,60.1094894903767,77.7487929702155
"NARGORI",98.3457424422907,13.6505564293531,61341.5449760054,13.7491916135912,17.5851389857929,14.5529918124254,0.272549752636529,14.2626393213639,70.3677168433305,60.9579858738978,79.3752260291041
"NCO310",109.113703294146,26.3661284672001,35943.3438920264,22.4547221009453,19.1077846761677,12.7734040872957,0.680499163131735,15.6983795281265,70.7033230433806,67.4938552089544,80.6545242757929
"NEWRA",85.7793555239928,32.6585970483505,106835.540029493,15.4999999999998,16.2944460850984,16.8047106516545,0.300038068644993,12.708610977021,69.9025037177491,53.9111854285631,76.7819138237214
"NG5754",63.4999411278937,75.5701329557427,307456.923831361,11.5654699543687,14.5294786264585,21.6868135797792,0.259898874640978,10.1197937999143,67.7285004788488,42.6052130769143,68.1217605635804
"NG5755",84.7053811675334,54.2018152419016,121382.635909675,14.9591758261269,15.6426258987491,18.1049453493312,0.339339408859949,12.4246780254192,69.4107505313524,52.6643585269457,77.0571467415221
"NG77-147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NGT1159",NA,-1.11232660815823,21755.0502983354,9.80517564706117,NA,NA,0.127310009687889,NA,NA,NA,NA
"PAUNRA",89.5156365660493,15.3204311503245,54877.1712114528,13.7646373431375,17.3263963734641,14.6868393529001,0.291933749735373,13.366527512751,70.5917561245038,57.050167907394,75.3978621274675
"POJ234",123.482076398988,71.9935746498412,65854.2596587504,25.3291666662498,20.1701637858027,12.8942068628082,1.09352395767826,17.3437442488272,69.2176452124529,74.9519264142922,84.3785973765818
"Q18-131",115.970240517315,51.5702329521352,138876.701586708,13.8053840654003,19.8247310132119,14.8202995043312,0.334135118375007,16.5454625013291,68.6585404580871,71.3529277935903,82.1664117577184
"RENA",74.3105607062475,60.9642858257765,102224.124000016,19.0867958279393,15.1079913849815,14.1017585106412,0.584617157593585,11.2983375168206,72.9859007472265,47.6581268146813,73.5043575406566
"RENA ",71.8001019162656,85.9692964182962,122218.050298335,19.2385089770612,14.744275801265,14.6161361822538,0.691060526687889,10.9607553043478,72.9691523671191,46.160727941491,73.043385281268
"RENASPORT",87.4715425003784,46.608208788091,130849.069821472,13.3958333337498,16.7722980451497,16.4905472036703,0.372961859496988,13.0075966080754,69.5362740435912,55.3072042590636,76.1080445757427
"RUCKARI",87.0345631349452,27.4317984980798,52492.9515620236,18.6481546188853,16.7694216794612,13.0408956818179,0.488091955553358,12.9658700716456,72.4135908104455,55.1293997624098,75.8341109912352
"TEKCHA",74.4112453903307,43.5952851331553,92035.2672927323,18.9999999999998,15.1316625727111,13.4726110914578,0.48259642810604,11.31723326658,73.3734765343514,47.7674089269774,73.0508981658062
"TERERU",83.7467211962111,43.8500241002472,134119.393320606,13.7499999999998,16.1741507070807,17.6027016557956,0.321623230462485,12.4921112703127,69.3892435169024,53.0103206151923,75.54917911266
"Tuccp77-042",119.398663142096,84.5426154766042,98065.767263742,26.836821515037,19.9821908926747,14.4638915793312,0.898003694375244,16.9081411632389,68.5742991298217,72.9619930452349,83.3755096139146
"TUCCP77-042",106.449666760167,97.8726220152536,112470.21163036,21.6089244613241,18.5429445275554,14.1771212902049,0.907714575373574,15.2870741123161,70.0667594598499,65.5328216112176,81.0308134112552
"TUKUYUDISTNO1",88.0837784552749,36.6408367156477,84392.5038013824,16.2583333324998,17.0053466013813,13.626595903628,0.371685419025248,13.1328450376804,71.5639039553935,55.8872454918417,75.914099362744
"UBANAQUIN",76.1362487306282,46.9816532023623,105078.807043329,17.5583333337498,15.5011388520139,14.0096564419464,0.45971547949726,11.5848513644114,72.5850446470439,48.9787967015674,73.0432010249305
"UBDELNATAL",74.5989071789819,34.0765541380886,72310.2948646927,18.606484861128,15.672967602425,13.902582095666,0.496116568160485,11.487900031243,72.8199289872015,48.5913191067381,72.0140687411936
"US00-011",71.1253280629858,72.7708458167322,261848.085832721,11.8000000012498,15.0744258763796,21.5263477734501,0.256025910290648,10.9947754353929,67.4170313844073,46.4252574911116,71.148870036429
"US01-040",92.0988438828958,53.520787914416,81196.757902631,18.8708333337498,16.9455286736382,15.8580434066868,0.646977629144917,13.4887756333373,70.2342428532499,57.3944838984896,78.157081353738
"US03-077",75.5685608163482,44.0065455709015,152414.176779762,12.3624999987498,15.1575963072795,23.8319214333267,0.260910456130599,11.4271139063806,65.5212637580498,48.2137694991283,74.3892330874801
"US03-092",84.710290762954,96.4481350524267,196086.256425646,17.5208333349998,16.674759187122,18.323748663252,0.506117043623339,12.7212031188003,68.5347497573631,54.0643374069185,74.9597615184806
"US03-095",67.235847024469,70.4227881084185,156189.099892586,13.9708333324998,14.5753136198763,23.152466943513,0.456495079283733,10.4849918686288,66.5801736995247,44.1789224485337,70.3971719289635
"US03-108",74.1610696050867,62.5020769270817,268388.255567749,12.2583333337498,16.2089851260972,24.5323543624869,0.239407773079738,11.6105122031683,64.5840589203298,49.2242279295437,70.6789262959949
"US03-74",82.8606900720447,52.6827285129565,134268.720342226,15.0999999999998,16.1830795704066,22.2570000489238,0.383615943407582,12.4066288674217,66.1931024039755,52.6096396888688,75.2567719626449
"US04-9103",79.260703370144,58.8086986709857,143220.148609459,16.5499999999998,16.1898303531586,17.8316732087769,0.403431223112545,12.0740415821765,69.1939483154428,51.2002773839843,73.3811381825406
"US04-9106",92.757144332848,94.9138289709154,164355.633641124,17.9208333337498,17.2733562876115,18.1013399294694,0.609709434604269,13.6462690783631,68.0674386431047,58.1501768637986,77.8400956734346
"US04-9116",90.8947869746292,58.4273431868599,247775.601938087,11.7166666649998,17.0167616104785,23.0566718093176,0.235804055624479,13.4006908807574,64.7765252033176,57.0766672747998,76.7897422176634
"US04-9130",91.8073864548304,48.9170342814611,208794.296940021,12.3625000012498,17.596693927705,23.037127496239,0.247345820717929,13.6484121427745,63.423290151683,58.2537400710243,76.26004886163
"US06-9304",111.366634457427,98.5111566381822,129167.344324599,20.4583333337498,18.6969202205995,14.2162778773449,0.742066825493676,15.7894454048746,69.6461512550833,67.7455104315662,83.0003951580856
"US06-9306",106.547715074429,64.6654210625457,94315.3179104151,18.3458333337498,18.5538025783475,17.256481926283,0.683288101946442,15.299992935747,67.5235811098081,65.5859689435851,81.1490064403919
"US07-9001",103.70043958888,69.2519918636284,152171.395086973,16.6541666674998,18.0869631653849,19.3860753888674,0.45130271405808,14.9011015116957,66.4587818333133,63.7661323629159,80.689297820111
"US07-9004",84.0924150371576,69.3024436479664,177716.951706714,14.7374999999998,17.0519427781006,21.8004217917861,0.37976966079495,12.7736233852326,65.6699868167133,54.4701203352562,72.9638317724275
"US07-9022",68.4790833311924,113.276618697808,193993.513336174,18.7208333337498,14.5741474948524,19.5140857983997,0.592730365189225,10.6026530610428,69.5754603104243,44.6355917135936,71.1768893636064
"US07-9026",57.227580264412,63.2558589525161,164154.828142705,13.9412828220795,14.5366544792199,27.089772596681,0.362668962561405,9.54519205127622,63.6672955320019,40.1434291544437,64.6093930814757
"US09-9206",58.9714912100334,53.4774345269056,138425.635909675,16.2091758261268,14.0440472587491,27.6677795193312,0.378020758190504,9.56694626841924,63.6362296563524,40.2470954969457,65.8279927515221
"US72-019",83.1768396032111,41.2108714660115,92334.0439860507,15.7041666662498,16.6097844986786,19.6887224407766,0.440806931146618,12.5592892350213,67.4518556422016,53.356279112623,74.4378134059332
"US72-071",89.177352084465,67.4072832006965,221856.475631079,14.7249999987498,16.7636272827009,18.2076662873985,0.307937641990132,13.1631865187129,68.5043398775123,55.9645000060465,77.1439545249741
"US79-010",110.127521531152,81.5003473939399,117338.107526568,20.6416666662498,19.1519590728759,14.6984932551691,0.654588775212287,15.8057577793493,68.903730547773,67.9898060655281,80.91329163432
"US89-21",73.391828445865,64.6198030168009,113151.840647176,17.7833333337498,15.3412327964451,18.6249496678815,0.613415869885078,11.2838645102681,69.3572448101663,47.6542065143025,72.1849643651015
"US92-06",84.4444198190478,55.7175639249753,259884.872774037,11.7458333337498,16.8177221660366,19.9995445106217,0.215146093630437,12.7391022136924,66.8231701523637,54.1784547413521,74.0947616030107
"US99-022",99.4466996746336,83.9298998676171,130792.915767985,19.3166666662498,17.9669813199269,16.824394228671,0.635949537854765,14.4664283809677,68.8018774604013,61.8415881071375,79.2108449148523
"US99-34",61.3189655875841,43.2145512143652,71236.5077579404,19.4083333349998,14.0785985441462,12.888104182692,0.58240862864264,9.79362940320215,75.020931643114,41.1423803328648,67.9943013219274
"VCP 97-127",85.3238482339087,28.3990521499188,53662.4515867083,18.7017243890969,16.8028885196995,14.8466221876646,0.496579605359263,12.816725005299,71.5359358836653,54.5370667908052,74.5852003931171
"YELLOWCAL",61.1974834200697,14.6027842126646,12605.2116357516,27.0466022050998,14.0909735335647,12.8789243406016,0.786686018343373,9.78350235452058,74.9505133475907,41.0317103812919,68.7287152483619
"YUEGSEN",58.3453619557211,35.5081746545264,112864.201586708,13.7906132757636,15.609350203391,16.0523157509979,0.327492169131714,9.96219603202581,71.6521289125089,42.1694207597087,62.1113594789863
